,Classificacao,Tweet
123,Romance,já pararam pra pensar que é muito estranho vc chamar uma história do wattpad com o tema principal sendo adrenalina de fanfic tipo se me falam fanfic eu só me lembro de romance pra mim história de aventura ou fantasia tem que se chamar história 
124,Romance, pra vc ver como o cérebro é doido né menina…ele ouviu o filme e projetou a fic na minha mente kkkk
125,Romance,lembrando da recaída que eu tive com a minha namorada pelo pinterest parece até fic de romance drama 
126,Romance, to shippando ainda mais dps q li a fic do watt kkkk 
127,Romance, c já leu a fanfic do wattpad 
128,Romance,ele parece aquelas mina fanfiqueira que sonha em brigar com o crush pra depois ser atropelada e ele visitar ela no hospital dizendo que ama ela 
129,Romance, eu tava lendo a fic q fizeram no watt kkkkk 
130,Romance,tô tão obcecada pelos edits de gustavo ao som de lana del rey n me cancele q achei uma fanfic sobre eles dois olha isso vey 
131,Romance,eu já li uma fanfic de romance que chegou em um ponto da estória que se via necessário a personagem tinha passado por um relacionamento abusivo e isso estava começando a ser introduzido no enredo então tinha vários flashbacks do relacionamento mostrando o lado abusivo 
132,Romance,a fanfic no meio suspense pra saber se eles iam ficar juntos ou nao a menina me posta um capítulo de anos no futuro com eles casados perdeu toda a emoção e ferrou com o enredo
133,Romance,kakakakkakakakak mds a paulina fanficando romance pra mim e o auge de hj
134,Romance, ne isso tudo foi causado pela gossip postou aquilo e ja começou a fic dps de verem o carinha no elevador o surto triplicou kk e no final o encontro de milhões era ele e a lala
135,Romance, mas olha as coisas melhorando kkkkkkk até fic já apareceu menina
136,Romance, a menina do balanço kkk ja ate criei uma fic mto fofa na kinha cabeca
137,Romance,sensação de que todos os filmes de romance hoje em dia saíram de fanfic
138,Romance, kkkkkkkkkkkkkkkkk o nome da fic romance por um café gelado
139,Romance,preciso de uma fanfic boa e que ja esteja finalizada mas não encontro nenhuma que odio
140,Romance,bom dia gaes depois de jogar shade e criar fanfic no site dêem stream pra envolver a menina precisa almoçar hoje 
141,Romance, o mais insano é que ela não escreve fanfic ela só faz vários desenhos dela e o menino que ela tem um crush a coisa mais normal do mundo pra um pessoa de anos
142,Romance, roa gay homofobico cara é claramento bissexual assumido só que ele é tipo ceo de fanfic e romance adolescente antigo não sei se o atual evoluiu do frio calculista pra abusivo e criminoso 
143,Romance,a melhor fic do momento é a criada por todas minhas amigas and família que eu e vivemos um romance escondido e tem quem tenha certeza agora pronto 
144,Romance,a personagem de red fanficando com menino que ela viu e nunca falou kkkkkkk gente como a gente
145,Romance,a lista de favoritos dessa menina uma fic pior que a outra
146,Romance,menina que me mandou a fic chaennie da jen pornstar eu te amo e te odeio 
147,Romance, acordei e só vi isso na minha tl hj o povo criando fic de encontro entre eles e não da importância dela ganhando um prêmio… triste
148,Romance, a pessoa desconfortavel pq a menina com anos escreveu fanfic
149,Romance, corinthians ao caralho o que acha de fazer uma fã fic de romance e sexo homossexual muito quente com muitas reviravoltas sobre luan guilherme e kratos de itaquera vai bombar 
150,Romance,escreve bem a fanfic é boa mas é insuportável que menina imatura do caralho pqp
151,Romance, antes desse menino nascer já falavam coisas horríveis dele eu sei porque acompanhei na época nunca entendi como esse povo acha normal isso falar assim de uma criança tudo isso porque ele não se encaixa na fanfic delas
152,Romance,menino aleatório que apostou corrida comigo me puxou pra dançar valsa sem música no lado do teatro para completar uma fic só faltou virar pra mim e falar pega um emprego pra ti affs
153,Romance,sou apaixonada na escrita de fanfic dessa menina acho que se ela fizesse um artigo de trezentas páginas me convencendo que a terra é sim plana eu iria acreditar
154,Romance,ai esse menino toda semana inventa uma fic pra poder hitar
155,Romance,a menina da fic ap 
156,Romance, menina eu jurava que quem tinha criado deus era adão cai na fanfic da pagina ateu do facebook
157,Romance,cuspi meu café com a menina fanficando o filho do toto e a filha do horner sendo um casal no futuro
158,Romance, ele literalmente faz pop atenção galopa dançarina vai menina desde sempre ele foi pop funk o povo gosta de criar fic dizendo que não é
159,Romance,acabei de ler uma fic que o jaehyun eh tipo lenda urbana que fica presa no espelho dai a menina invoca ele eles se apaixonam mas wle nao pode sair fiquei mal pq ele aprisionava qm chamava ele mas ele nao prendeu ela por amor
160,Romance, sim sim mas a versão original eh uma fic porem eh mt lindinha eh um romance entre dois garotos q se passa nos anos eles tem entre anos eh super fofo e tem zero sexualização dos personagens fora asreferencias super engraçadas e fofas
161,Romance, a menina que inventou a fic com a zendaya nesse pique
162,Romance,do nada lembrei da fic que a lily rosna para lena lena elizabeth pare de roscar você é uma menina e não um cachorro 
163,Romance,ele não morreu senti falta deles se casando e tendo filhos no final esse é o meu gosto literário pq eu sou fanfiqueira de romance mas amei o livro 
164,Romance,cadê a menina que criou uma fic romântica que o gustavo entrou no bbb só pra ficar com a laís e salvar dos paredões pq ele já gostava dela desde aqui de fora assistindo o programa preciso dizer pra ela que isso não é fic isso é real ele admitiu na madrugada mais ou menos isso
165,Romance,a mãe da menina perguntando ontem qual o assunto do livro que a menina queria comprar que é uma fic taekook se eu não enganada eu até engasguei com meu milkshake
166,Romance,minha atual fanfic eh ser famoso ao ponto de ser amigo da luisa sonza a gente ficar muito próximo ela se apaixonar por mim e a gente viver um romance n da sou obcecado por essa
167,Romance, não é fic não foi o joão que falou que ela falava que se tivesse uma menina o nome seria marcela
168,Romance,o povo jura que eu e as meninas somos um trisal em festa e eu pensei que isso era só fic mas ontem a menina perguntando fez a gente ter certeza kkkkkkkk
169,Romance,pessoal parece que é tão carente com amizade que qualquer pessoa mais afetiva ficam fanficando como romance isso é chato pra caralho
170,Romance, acho um absurdo ficarem pressionando a jade ou qualquer mulher pra ficar com um cara só porque criaram uma fanfic na cabeça como falei não gostava do jogo da jade mas ela tem todo direito de querer um romance ou não 
171,Romance,posso dizer firmemente e com convicção que era só uma fic tá kkk já passou é que como já era crush eu me iludi mais rápido e pensei que era o príncipe kakaka mas acabou como as outras kkkkkkoll
172,Romance,a menina falando que eu tenho q parar de ser fanfiqueira só pq eu disse q a minha madrasta é tia do meu irmão guria doida
173,Romance,fui procurar saber a historia da menina q apagou a fic pq virou stan da camille puramente pela fofoca pq nao faço ideia de q fic era essa
174,Romance,ideia de date sair pra tomar um café e fazer um devocional juntos gt gt gt gt gt gt gt eu nem gosto de café mas iria pela vibe da fanfic 
175,Romance, meu deus que porra é essa kkkkkkkkkkkkk um cara com foto de anime pronome na bio é impossível essa pessoa ter comido alguém na vida kkkkkkkkk como uma menina de tem ex namorados e logo em seguida eu o primeiro namorado dela fic mal contada dms kkkkkkk
176,Romance,já to fanficando o encontro do meu trio 
177,Romance,menina trabalha lendo fanfic ala kkk
178,Romance, oh que criativo da parte da stephenie meyer escrever uma fanfic do my chemical romance como fadas que brilham ao sol 
179,Romance, q fic é essa menino kkkkk bota ele pra dormir cntg logo
180,Romance,q menino gato ksksksksksksk afff a fic tá prontinho
181,Romance, tive ainda mais com elas fanficando com eles eu fui perceber que era anos quando ela falou que o incidente do panda era achei que era em perdi tudo no menino sendo fã da banda tbm
182,Romance,tanto faz se vc é bbl bbg ou porra nenhuma só deixa o fr die em paz mano o menino é só uma criança que não tem nada a ver com as fic de vcs independente de shipp ou não nessa caralha o louis tem vergonha de fãs como vocês
183,Romance, juro esse menino não tem nada nem um final feliz ele tem em fanfic
184,Romance, mas nem era aparentemente a vivi já postou stories com o menino creio pq já começou a chegar a fanfic lá 
185,Romance,que ódio velho a menina tá ficando com deus e o mundo mas eu não posso ficar com ela por causa da tua fic me poupe
186,Romance, ai eu já não gosto desse negócio de romance o melosidade nem me dá vontade de ler essas coisas parece fanfic
187,Romance, maldita acreditou na fic dela crente se eu encontro na rua
188,Romance,aproveitando essa vibe desse filme vo contar um segredo pra vocês na minha juventude quando velkoz lançou desenhei uma fanfic onde eu me coloquei como protagonista e transformei o velkoz em uma garota escrevi esse romance entre eles dois inspirado no conto do zed e syndra 
189,Romance,quero ler um romance bem água com açúcar algo beeeem fanfic mesmo
190,Romance,a menina se acaba na siririca lendo fanfic de membros do bts não consegue ver uma amizade entre dois homem heteros em uma obra nipônica sem fantasiar que eles formam um casal gay e além disso tudo ainda consome em massa hentai yaoi somente por ter sexo gay 
191,Romance,to fanficando que o encontro joade veio ai
192,Romance,uma fic onde o baekhyun dá um fora no chanyeol no ensino médio dizendo que só vai gostar dele quando ele for famoso e aí o menino vai vira rockstar e toca no rádio dele todo dia
193,Romance,o povo reclamando que a menina rica saiu mas ela deixou outra fanfiqueira na casa relaxa 
194,Romance,assisti o filme com a menina fanficando desenhando enquanto eu desenhava o seungmin
195,Romance, sla pode parecer grosseria e eu tbm acharia se já não tivesse lendo a fic mas quando vc vê os coments percebe q algumas pessoas não tão preparadas pra ler dark mafia romance como tem q ler então não sei oq pensar sobre
196,Romance,menina volta c a fic plmds so a primeira eu preciso terminar ela
197,Romance, eu não tô entendendo eu gosto da fic obv q eu vou ficar triste a única coisa q eu falei pra menina é “sério “ quando ela postou q deitou pra camille eu parei de seguir e não citei o nome dela em mais nada
198,Romance, aquele anime de um cara mafioso que tem um romance bem fanfiqueiro com um guarda costas que eu não lembro o nome do anime do protagonista e muito menos do guarda costas kkkkk só sei que é muito bom até o mangá eu li mas não memorizei nenhum nome
199,Romance,chocada com a fic que essa menina inventou kkkkkkkkkkkk
200,Romance,a gay fanficando que eu tô num date bicha acorde 
201,Romance,não sei se assisto banana fish ou algum anime de romance faço minha tarefa de matemática ou leio fanfic no final os três vao mi fazer chorar ent aissm
202,Romance,vontade de assistir filme de romance clichê adolescente e inventar uma fic completamente aleatoria com uma pessoa q nunca tinha pensado na possibilidade
203,Romance,sdds do romance q só tive nas fic da minha cabecinha serelepe
204,Romance,fui inventar de aceitar betar a fic da mini e me encontro depressivo aqui e é só o prólogo
205,Romance,mano a priya sou eu com anos kkkkkkkkkkkkk emo apreciadora fanfic e my chemical romance e olha as coisas não mudaram tanto kkkkkkk 
206,Romance,tinha uma menina chata pra kcete na minha sensação se achava muito vontade de mandar ela tomar no c aí tbm tem a menina que tava do lado da minha tia né que tanta coisa boa pra falar do show vai falar de fanfic hot ainda viu tirando isso tudo bem 
207,Romance, mulher eu te cacei por todos os lados e não te encontrei kkkkjkk fiz um twitter pra tentar uma última vez te acheiii estou doida pra ler novamente a fic o contrato aonde eu encontro ela necessito delaaa
208,Romance,já imaginei todo meu romance no início porém meu amigo já imaginou todo o restante kskksksksks a fic
209,Romance,eu dei match com uma menina super bonita e descobri q ela tem um relacionamento fechado e só tava atrás de pessoa pra conversar poderia ter botado logo na bio pq eu nao precisava ter criado a fic toda na minha cabeça 
210,Romance, enquanto n te encontro senti mt vibe de fanfic
211,Romance, enquanto n te encontro senti uma vibe bem fanfic
212,Romance,eu quero voltar a ler fic e viver no mundo delas tá difícil demais viver no meu talvez eu tenha inspiração já que não sei escrever romance
213,Romance,a maioria das minhas amigas vivem em um romance de fanfic e enquanto eu mas dizem que os humilhados serão exaltados 
214,Romance, ain pra que estragar uma amizade tão linda com romance pq é fanfic e eu faço o que eu quiser porra
215,Romance,acabei de pedir um livro ou fic de romance fofinho e você compartilha uma fic que junta duas coisas que amo 
216,Romance,eu queria que me indicassem um livro de romance bem fofinho ou uma fic supercorp ou swanqueen pra dar uma aquecida no meu coração
217,Romance,os caras mafioso de fanfic quando vê a menina que ele vai sequestrar e fazer amar ele pra sempre 
